SAMPLE_ID,LAB_ID,STATION,MATRIX,COLLECT_METHOD,SAMPLE_TYPE,PROJECT_CODE,COLLECT_DATE,DISCHARGE,UP_DOWN_STREAM,WEATHER,DEPTH,TOTAL_DEPTH,SECCHI_DEPTH,FIRST_TRIGGER_DATE,RUN_DATE,PREP_DATE,STORET_CODE,TEST_NAME,TEST_NUMBER,VALUE,UNITS,UNCERTAINTY,REMARK_CODE,METHOD,MDL,SAMP_COMMENT,RESULT_COMMENT,FLAG,HSN,SCHEDULE_SEQ,CMP
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/5/2015 15:39,5/5/2015 15:39,00941,CL,32,5174,mg/L,+/- 244,,SM4110B,20,,,,51172014,5104952,00941
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/5/2015 15:39,5/5/2015 15:39,00946,SO4,33,490,mg/L,+/- 27.0,,SM4110B,20,,,,51172014,5104952,00946
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/6/2015 14:13,5/6/2015 14:13,00410,ALKA,67,318,mg/L,+/- 33,,SM2320B,1,,,,51172014,5104958,00410
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/13/2015 16:22,5/13/2015 16:22,00608,NH4,20,1.608,mg/L,+/- 0.084,,SM4500NH3H,0.005,,,,51172014,5104954,00608
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,40.5,mg/L,+/- 3.4,,SM5310B,1.6,,,,51172014,5104953,00681
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/11/2015 11:01,5/7/2015 14:00,00602,TDN,,2.98,mg/L,+/- 0.270,,SM4500NC,0.1,,,,51172014,5104956,00602
P77872-14,51172014,C4C14,PW,G,SAMP,SGPC,4/30/2015 13:04,,,,,,,,5/6/2015 14:13,5/6/2015 14:13,00403,LPH,15,7.27,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172014,5104957,00403
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/5/2015 15:11,5/5/2015 15:11,00941,CL,32,8716,mg/L,+/- 410,,SM4110B,20,,,,51172011,5104931,00941
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/5/2015 15:11,5/5/2015 15:11,00946,SO4,33,1092,mg/L,+/- 45.1,,SM4110B,20,,,,51172011,5104931,00946
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/6/2015 13:52,5/6/2015 13:52,00410,ALKA,67,195,mg/L,+/- 20,,SM2320B,1,,,,51172011,5104937,00410
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/13/2015 16:18,5/13/2015 16:18,00608,NH4,20,0.348,mg/L,+/- 0.019,,SM4500NH3H,0.005,,,,51172011,5104933,00608
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,27.8,mg/L,+/- 2.6,,SM5310B,1.6,,,,51172011,5104932,00681
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/11/2015 10:57,5/7/2015 14:00,00602,TDN,,1.47,mg/L,+/- 0.159,,SM4500NC,0.1,,,,51172011,5104935,00602
P77872-11,51172011,C3C11,PW,G,SAMP,SGPC,4/30/2015 13:06,,,,,,,,5/6/2015 13:52,5/6/2015 13:52,00403,LPH,15,7.34,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172011,5104936,00403
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/5/2015 15:49,5/5/2015 15:49,00941,CL,32,4394,mg/L,+/- 207,,SM4110B,20,,,,51172015,5104959,00941
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/5/2015 15:49,5/5/2015 15:49,00946,SO4,33,439,mg/L,+/- 25.8,,SM4110B,20,,,,51172015,5104959,00946
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/6/2015 14:21,5/6/2015 14:21,00410,ALKA,67,313,mg/L,+/- 32,,SM2320B,1,,,,51172015,5104965,00410
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/13/2015 16:23,5/13/2015 16:23,00608,NH4,20,1.358,mg/L,+/- 0.071,,SM4500NH3H,0.005,,,,51172015,5104961,00608
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,42.7,mg/L,+/- 3.5,,SM5310B,1.6,,,,51172015,5104960,00681
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/11/2015 11:03,5/7/2015 14:00,00602,TDN,,2.75,mg/L,+/- 0.252,,SM4500NC,0.1,,,,51172015,5104963,00602
P77872-15,51172015,C4C15,PW,G,SAMP,SGPC,4/30/2015 13:09,,,,,,,,5/6/2015 14:21,5/6/2015 14:21,00403,LPH,15,7.45,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172015,5104964,00403
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/5/2015 15:20,5/5/2015 15:20,00941,CL,32,8948,mg/L,+/- 421,,SM4110B,20,,,,51172012,5104938,00941
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/5/2015 15:20,5/5/2015 15:20,00946,SO4,33,1063,mg/L,+/- 44.1,,SM4110B,20,,,,51172012,5104938,00946
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/6/2015 13:59,5/6/2015 13:59,00410,ALKA,67,256,mg/L,+/- 27,,SM2320B,1,,,,51172012,5104944,00410
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/13/2015 16:19,5/13/2015 16:19,00608,NH4,20,1.278,mg/L,+/- 0.067,,SM4500NH3H,0.005,,,,51172012,5104940,00608
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,29.1,mg/L,+/- 2.6,,SM5310B,1.6,,,,51172012,5104939,00681
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/11/2015 10:58,5/7/2015 14:00,00602,TDN,,2.3,mg/L,+/- 0.218,,SM4500NC,0.1,,,,51172012,5104942,00602
P77872-12,51172012,C3C12,PW,G,SAMP,SGPC,4/30/2015 13:17,,,,,,,,5/6/2015 13:59,5/6/2015 13:59,00403,LPH,15,7.59,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172012,5104943,00403
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/5/2015 15:58,5/5/2015 15:58,00941,CL,32,4458,mg/L,+/- 210,,SM4110B,20,,,,51172016,5104966,00941
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/5/2015 15:58,5/5/2015 15:58,00946,SO4,33,520,mg/L,+/- 27.8,,SM4110B,20,,,,51172016,5104966,00946
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/6/2015 14:29,5/6/2015 14:29,00410,ALKA,67,202,mg/L,+/- 21,,SM2320B,1,,,,51172016,5104972,00410
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/13/2015 16:25,5/13/2015 16:25,00608,NH4,20,1.172,mg/L,+/- 0.061,,SM4500NH3H,0.005,,,,51172016,5104968,00608
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,38.4,mg/L,+/- 3.2,,SM5310B,1.6,,,,51172016,5104967,00681
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/11/2015 11:04,5/7/2015 14:00,00602,TDN,,2.59,mg/L,+/- 0.239,,SM4500NC,0.1,,,,51172016,5104970,00602
P77872-16,51172016,C4C16,PW,G,SAMP,SGPC,4/30/2015 13:20,,,,,,,,5/6/2015 14:29,5/6/2015 14:29,00403,LPH,15,7.24,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172016,5104971,00403
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/5/2015 17:50,5/5/2015 17:50,00941,CL,32,5269,mg/L,+/- 248,,SM4110B,20,,,,51172021,5105001,00941
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/5/2015 17:50,5/5/2015 17:50,00946,SO4,33,637,mg/L,+/- 30.9,,SM4110B,20,,,,51172021,5105001,00946
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/6/2015 15:07,5/6/2015 15:07,00410,ALKA,67,195,mg/L,+/- 20,,SM2320B,1,,,,51172021,5105007,00410
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/13/2015 16:46,5/13/2015 16:46,00608,NH4,20,0.436,mg/L,+/- 0.023,,SM4500NH3H,0.005,,,,51172021,5105003,00608
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,32.4,mg/L,+/- 2.8,,SM5310B,1.6,,,,51172021,5105002,00681
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/11/2015 11:11,5/7/2015 14:00,00602,TDN,,1.81,mg/L,+/- 0.182,,SM4500NC,0.1,,,,51172021,5105005,00602
P77872-21,51172021,C6C21,PW,G,SAMP,SGPC,4/30/2015 13:26,,,,,,,,5/6/2015 15:07,5/6/2015 15:07,00403,LPH,15,7.36,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172021,5105006,00403
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/5/2015 16:07,5/5/2015 16:07,00941,CL,32,9648,mg/L,+/- 454,,SM4110B,20,,,,51172017,5104973,00941
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/5/2015 16:07,5/5/2015 16:07,00946,SO4,33,1165,mg/L,+/- 47.5,,SM4110B,20,,,,51172017,5104973,00946
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/6/2015 14:36,5/6/2015 14:36,00410,ALKA,67,225,mg/L,+/- 23,,SM2320B,1,,,,51172017,5104979,00410
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/13/2015 16:26,5/13/2015 16:26,00608,NH4,20,1.546,mg/L,+/- 0.080,,SM4500NH3H,0.005,,,,51172017,5104975,00608
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,39.1,mg/L,+/- 3.3,,SM5310B,1.6,,,,51172017,5104974,00681
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/11/2015 11:05,5/7/2015 14:00,00602,TDN,,2.95,mg/L,+/- 0.267,,SM4500NC,0.1,,,,51172017,5104977,00602
P77872-17,51172017,C5C17,PW,G,SAMP,SGPC,4/30/2015 13:35,,,,,,,,5/6/2015 14:36,5/6/2015 14:36,00403,LPH,15,7.44,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172017,5104978,00403
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/5/2015 18:00,5/5/2015 18:00,00941,CL,32,4208,mg/L,+/- 199,,SM4110B,20,,,,51172022,5105008,00941
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/5/2015 18:00,5/5/2015 18:00,00946,SO4,33,515,mg/L,+/- 27.6,,SM4110B,20,,,,51172022,5105008,00946
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/6/2015 15:14,5/6/2015 15:14,00410,ALKA,67,213,mg/L,+/- 22,,SM2320B,1,,,,51172022,5105014,00410
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/13/2015 16:48,5/13/2015 16:48,00608,NH4,20,0.203,mg/L,+/- 0.012,,SM4500NH3H,0.005,,,,51172022,5105010,00608
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,26.1,mg/L,+/- 2.5,,SM5310B,1.6,,,,51172022,5105009,00681
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/11/2015 11:42,5/7/2015 14:00,00602,TDN,,1.22,mg/L,+/- 0.143,,SM4500NC,0.1,,,,51172022,5105012,00602
P77872-22,51172022,C6C22,PW,G,SAMP,SGPC,4/30/2015 13:38,,,,,,,,5/6/2015 15:14,5/6/2015 15:14,00403,LPH,15,7.34,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172022,5105013,00403
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/5/2015 18:19,5/5/2015 18:19,00941,CL,32,4524,mg/L,+/- 214,,SM4110B,20,,,,51172024,5105022,00941
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/5/2015 18:19,5/5/2015 18:19,00946,SO4,33,535,mg/L,+/- 28.1,,SM4110B,20,,,,51172024,5105022,00946
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/6/2015 15:55,5/6/2015 15:55,00410,ALKA,67,224,mg/L,+/- 23,,SM2320B,1,,,,51172024,5105028,00410
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/13/2015 16:51,5/13/2015 16:51,00608,NH4,20,0.926,mg/L,+/- 0.048,,SM4500NH3H,0.005,,,,51172024,5105024,00608
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,32.6,mg/L,+/- 2.9,,SM5310B,1.6,,,,51172024,5105023,00681
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/11/2015 11:21,5/7/2015 14:00,00602,TDN,,2.21,mg/L,+/- 0.211,,SM4500NC,0.1,,,,51172024,5105026,00602
P77872-24,51172024,C6C24,PW,G,SAMP,SGPC,4/30/2015 13:44,,,,,,,,5/6/2015 15:55,5/6/2015 15:55,00403,LPH,15,7.31,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172024,5105027,00403
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/5/2015 16:17,5/5/2015 16:17,00941,CL,32,8673,mg/L,+/- 408,,SM4110B,20,,,,51172018,5104980,00941
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/5/2015 16:17,5/5/2015 16:17,00946,SO4,33,1022,mg/L,+/- 42.8,,SM4110B,20,,,,51172018,5104980,00946
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/6/2015 14:44,5/6/2015 14:44,00410,ALKA,67,230,mg/L,+/- 24,,SM2320B,1,,,,51172018,5104986,00410
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/13/2015 16:28,5/13/2015 16:28,00608,NH4,20,1.321,mg/L,+/- 0.069,,SM4500NH3H,0.005,,,,51172018,5104982,00608
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,31.4,mg/L,+/- 2.8,,SM5310B,1.6,,,,51172018,5104981,00681
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/11/2015 11:07,5/7/2015 14:00,00602,TDN,,2.77,mg/L,+/- 0.253,,SM4500NC,0.1,,,,51172018,5104984,00602
P77872-18,51172018,C5C18,PW,G,SAMP,SGPC,4/30/2015 13:46,,,,,,,,5/6/2015 14:44,5/6/2015 14:44,00403,LPH,15,7.39,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172018,5104985,00403
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/5/2015 18:09,5/5/2015 18:09,00941,CL,32,4705,mg/L,+/- 222,,SM4110B,20,,,,51172023,5105015,00941
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/5/2015 18:09,5/5/2015 18:09,00946,SO4,33,606,mg/L,+/- 30.0,,SM4110B,20,,,,51172023,5105015,00946
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/6/2015 15:47,5/6/2015 15:47,00410,ALKA,67,185,mg/L,+/- 19,,SM2320B,1,,,,51172023,5105021,00410
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/13/2015 16:49,5/13/2015 16:49,00608,NH4,20,0.477,mg/L,+/- 0.025,,SM4500NH3H,0.005,,,,51172023,5105017,00608
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,35.8,mg/L,+/- 3.1,,SM5310B,1.6,,,,51172023,5105016,00681
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/11/2015 11:20,5/7/2015 14:00,00602,TDN,,1.91,mg/L,+/- 0.189,,SM4500NC,0.1,,,,51172023,5105019,00602
P77872-23,51172023,C6C23,PW,G,SAMP,SGPC,4/30/2015 13:49,,,,,,,,5/6/2015 15:47,5/6/2015 15:47,00403,LPH,15,7.36,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172023,5105020,00403
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/5/2015 17:41,5/5/2015 17:41,00941,CL,32,8470,mg/L,+/- 398,,SM4110B,20,,,,51172020,5104994,00941
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/5/2015 17:41,5/5/2015 17:41,00946,SO4,33,1006,mg/L,+/- 42.2,,SM4110B,20,,,,51172020,5104994,00946
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/6/2015 14:59,5/6/2015 14:59,00410,ALKA,67,224,mg/L,+/- 23,,SM2320B,1,,,,51172020,5105000,00410
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/13/2015 16:45,5/13/2015 16:45,00608,NH4,20,1.096,mg/L,+/- 0.057,,SM4500NH3H,0.005,,,,51172020,5104996,00608
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,34.1,mg/L,+/- 3.0,,SM5310B,1.6,,,,51172020,5104995,00681
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/11/2015 11:10,5/7/2015 14:00,00602,TDN,,2.3,mg/L,+/- 0.218,,SM4500NC,0.1,,,,51172020,5104998,00602
P77872-20,51172020,C5C20,PW,G,SAMP,SGPC,4/30/2015 13:53,,,,,,,,5/6/2015 14:59,5/6/2015 14:59,00403,LPH,15,7.41,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172020,5104999,00403
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/5/2015 16:26,5/5/2015 16:26,00941,CL,32,9570,mg/L,+/- 450,,SM4110B,20,,,,51172019,5104987,00941
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/5/2015 16:26,5/5/2015 16:26,00946,SO4,33,866,mg/L,+/- 37.8,,SM4110B,20,,,,51172019,5104987,00946
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/6/2015 14:51,5/6/2015 14:51,00410,ALKA,67,437,mg/L,+/- 45,,SM2320B,1,,,,51172019,5104993,00410
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/13/2015 16:44,5/13/2015 16:44,00608,NH4,20,3.091,mg/L,+/- 0.161,,SM4500NH3H,0.005,,,,51172019,5104989,00608
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/5/2015 9:55,5/5/2015 9:55,00681,DOC,89,63.4,mg/L,+/- 4.9,,SM5310B,1.6,,,,51172019,5104988,00681
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/11/2015 11:08,5/7/2015 14:00,00602,TDN,,5.05,mg/L,+/- 0.436,,SM4500NC,0.1,,,,51172019,5104991,00602
P77872-19,51172019,C5C19,PW,G,SAMP,SGPC,4/30/2015 13:56,,,,,,,,5/6/2015 14:51,5/6/2015 14:51,00403,LPH,15,7.63,pH Units,+/- 0.12,,SM4500H+B,0.1,,,Q,51172019,5104992,00403
