Report Date:,4/24/15 9:21,,,,
11/3/14 11:45,340200,861.604,21.84,0.889,
11/3/14 12:00,341100,861.914,21.844,0.888,
11/3/14 12:15,342000,861.737,21.871,0.889,
11/3/14 12:30,342900,861.904,21.947,0.888,
11/3/14 12:45,343800,862.003,21.977,0.888,
11/3/14 13:00,344700,862.125,21.979,0.888,
11/3/14 13:15,345600,862.28,22.036,0.888,
11/3/14 13:30,346500,862.081,22.092,0.888,
11/3/14 13:45,347400,861.981,22.137,0.888,
11/3/14 14:00,348300,862.49,22.173,0.888,
11/3/14 14:15,349200,862.457,22.292,0.888,
11/3/14 14:30,350100,862.601,22.3,0.887,
11/3/14 14:45,351000,862.6,22.361,0.887,
11/3/14 15:00,351900,862.721,22.383,0.887,
11/3/14 15:15,352800,862.733,22.438,0.887,
11/3/14 15:30,353700,862.733,22.456,0.887,
11/3/14 15:45,354600,862.72,22.539,0.887,
11/3/14 16:00,355500,862.787,22.551,0.887,
11/3/14 16:15,356400,862.854,22.508,0.887,
11/3/14 16:30,357300,862.797,22.594,0.887,
11/3/14 16:45,358200,862.333,22.62,0.888,
11/3/14 17:00,359100,862.786,22.573,0.887,
11/3/14 17:15,360000,862.698,22.562,0.887,
11/3/14 17:30,360900,862.498,22.588,0.888,
11/3/14 17:45,361800,862.487,22.606,0.888,
11/3/14 18:00,362700,862.387,22.547,0.888,
11/3/14 18:15,363600,862.222,22.575,0.888,
11/3/14 18:30,364500,862.255,22.564,0.888,
11/3/14 18:45,365400,862.079,22.489,0.888,
11/3/14 19:00,366300,862.111,22.426,0.888,
11/3/14 19:15,367200,861.946,22.405,0.888,
11/3/14 19:30,368100,861.77,22.446,0.889,
11/3/14 19:45,369000,862.024,22.424,0.888,
11/3/14 20:00,369900,861.858,22.316,0.889,
11/3/14 20:15,370800,862.002,22.323,0.888,
11/3/14 20:30,371700,861.792,22.189,0.889,
11/3/14 20:45,372600,861.825,22.267,0.889,
11/3/14 21:00,373500,861.594,22.155,0.889,
11/3/14 21:15,374400,861.572,22.111,0.889,
11/3/14 21:30,375300,861.616,22.189,0.889,
11/3/14 21:45,376200,861.538,22.067,0.889,
11/3/14 22:00,377100,861.395,22.097,0.889,
11/3/14 22:15,378000,861.473,22.061,0.889,
11/3/14 22:30,378900,861.406,21.94,0.889,
11/3/14 22:45,379800,861.273,22.001,0.889,
11/3/14 23:00,380700,861.361,21.912,0.889,
11/3/14 23:15,381600,861.229,21.879,0.889,
11/3/14 23:30,382500,861.273,21.91,0.889,
11/3/14 23:45,383400,861.085,21.781,0.89,
11/4/14 0:00,384300,861.14,21.821,0.89,
11/4/14 0:15,385200,860.952,21.741,0.89,
11/4/14 0:30,386100,860.974,21.713,0.89,
11/4/14 0:45,387000,860.952,21.649,0.89,
11/4/14 1:00,387900,860.83,21.594,0.89,
11/4/14 1:15,388800,860.775,21.631,0.89,
11/4/14 1:30,389700,860.742,21.487,0.89,
11/4/14 1:45,390600,860.664,21.513,0.89,
11/4/14 2:00,391500,860.608,21.535,0.89,
11/4/14 2:15,392400,860.564,21.503,0.89,
11/4/14 2:30,393300,860.531,21.381,0.89,
11/4/14 2:45,394200,860.542,21.464,0.89,
11/4/14 3:00,395100,860.465,21.321,0.891,
11/4/14 3:15,396000,860.398,21.326,0.891,
11/4/14 3:30,396900,860.209,21.315,0.891,
11/4/14 3:45,397800,860.264,21.326,0.891,
11/4/14 4:00,398700,860.186,21.277,0.891,
11/4/14 4:15,399600,860.021,21.231,0.891,
11/4/14 4:30,400500,860.065,21.139,0.891,
11/4/14 4:45,401400,860.053,21.146,0.891,
11/4/14 5:00,402300,859.93,21.098,0.891,
11/4/14 5:15,403200,859.996,21.046,0.891,
11/4/14 5:30,404100,859.764,21.06,0.892,
11/4/14 5:45,405000,859.775,20.932,0.892,
11/4/14 6:00,405900,859.84,20.929,0.891,
11/4/14 6:15,406800,859.752,20.939,0.892,
11/4/14 6:30,407700,859.917,20.946,0.891,
11/4/14 6:45,408600,859.54,20.963,0.892,
11/4/14 7:00,409500,859.64,20.812,0.892,
11/4/14 7:15,410400,859.65,20.808,0.892,
11/4/14 7:30,411300,859.54,20.768,0.892,
11/4/14 7:45,412200,859.593,20.791,0.892,
11/4/14 8:00,413100,859.339,20.736,0.892,
