Report Date:,4/24/15 9:21,,,,,,,,,
2/4/15 1:30,466200.001,740.134,20.398,1.05,23694.301,,1149.866,4.866,114.9866,0.4866
2/4/15 1:45,467100.001,740.056,20.377,1.05,23694.822,,1149.944,4.944,114.9944,0.4944
2/4/15 2:00,468000.001,740.247,20.359,1.05,23688.145,,1149.753,4.753,114.9753,0.4753
2/4/15 2:15,468900.001,740.171,20.347,1.05,23685.98,,1149.829,4.829,114.9829,0.4829
2/4/15 2:30,469800.001,740.304,20.303,1.05,23696.172,,1149.696,4.696,114.9696,0.4696
2/4/15 2:45,470700.001,740.271,20.318,1.05,23679.609,,1149.729,4.729,114.9729,0.4729
2/4/15 3:00,471600.001,740.051,20.268,1.05,23683.373,,1149.949,4.949,114.9949,0.4949
2/4/15 3:15,472500.001,740.361,20.276,1.05,23682.502,,1149.639,4.639,114.9639,0.4639
2/4/15 3:30,473400.001,740.207,20.271,1.05,23678.273,,1149.793,4.793,114.9793,0.4793
2/4/15 3:45,474300.001,740.128,20.193,1.05,23689.57,,1149.872,4.872,114.9872,0.4872
2/4/15 4:00,475200.001,740.44,20.231,1.049,23683.279,,1149.56,4.56,114.956,0.456
2/4/15 4:15,476100.001,740.382,20.199,1.049,23686.598,,1149.618,4.618,114.9618,0.4618
2/4/15 4:30,477000.001,740.263,20.189,1.05,23678.842,,1149.737,4.737,114.9737,0.4737
2/4/15 4:45,477900.001,740.454,20.165,1.049,23686.27,,1149.546,4.546,114.9546,0.4546
2/4/15 5:00,478800.001,740.283,20.196,1.05,23686.098,,1149.717,4.717,114.9717,0.4717
2/4/15 5:15,479700.001,740.031,20.144,1.05,23689.977,,1149.969,4.969,114.9969,0.4969
2/4/15 5:30,480600.001,740.109,20.125,1.05,23664.879,,1149.891,4.891,114.9891,0.4891
2/4/15 5:45,481500.001,739.84,20.067,1.05,23691.939,,1150.16,5.16,115.016,0.516
2/4/15 6:00,482400.001,740.069,20.075,1.05,23696.5,,1149.931,4.931,114.9931,0.4931
2/4/15 6:15,483300.001,740.506,20.106,1.049,23673.211,,1149.494,4.494,114.9494,0.4494
2/4/15 6:30,484200.001,740.238,20.05,1.05,23690.693,,1149.762,4.762,114.9762,0.4762
2/4/15 6:45,485100.001,740.238,20.055,1.05,23688.502,,1149.762,4.762,114.9762,0.4762
2/4/15 7:00,486000.001,740.008,20.028,1.05,23693.594,,1149.992,4.992,114.9992,0.4992
2/4/15 7:15,486900.001,740.506,19.972,1.049,23682.889,,1149.494,4.494,114.9494,0.4494
2/4/15 7:30,487800.001,739.984,19.994,1.05,23690.885,,1150.016,5.016,115.0016,0.5016
2/4/15 7:45,488700.001,740.14,19.999,1.05,23692.207,,1149.86,4.86,114.986,0.486
2/4/15 8:00,489600.001,740.389,19.958,1.049,23690.68,,1149.611,4.611,114.9611,0.4611
2/4/15 8:15,490500.001,740.198,19.977,1.05,23688.951,,1149.802,4.802,114.9802,0.4802
2/4/15 8:30,491400.001,740.218,19.945,1.05,23689.049,,1149.782,4.782,114.9782,0.4782
2/4/15 8:45,492300.001,740.178,19.963,1.05,23683.227,,1149.822,4.822,114.9822,0.4822
2/4/15 9:00,493200.001,740.218,19.97,1.05,23694.588,,1149.782,4.782,114.9782,0.4782
2/4/15 9:15,494100.001,740.273,19.952,1.05,23689.785,,1149.727,4.727,114.9727,0.4727
2/4/15 9:30,495000.001,740.678,19.955,1.049,23686.668,,1149.322,4.322,114.9322,0.4322
2/4/15 9:45,495900.001,740.966,19.992,1.049,23679.111,,1149.034,4.034,114.9034,0.4034
2/4/15 10:00,496800.001,741.029,19.995,1.049,23693.361,,1148.971,3.971,114.8971,0.3971
2/4/15 10:15,497700.001,740.793,19.962,1.049,23682.805,,1149.207,4.207,114.9207,0.4207
2/4/15 10:30,498600.001,740.891,19.97,1.049,23691.057,,1149.109,4.109,114.9109,0.4109
2/4/15 10:45,499500.001,741.237,20.001,1.048,23690.313,,1148.763,3.763,114.8763,0.3763
2/4/15 11:00,500400.001,741.431,19.99,1.048,23697.215,,1148.569,3.569,114.8569,0.3569
2/4/15 11:15,501300.001,741.663,20.013,1.048,23698.031,,1148.337,3.337,114.8337,0.3337
2/4/15 11:30,502200.001,741.736,20.001,1.048,23695.311,,1148.264,3.264,114.8264,0.3264
2/4/15 11:45,503100.001,742.026,20.034,1.047,23688.367,,1147.974,2.974,114.7974,0.2974
2/4/15 12:00,504000.001,741.992,20.057,1.047,23692.529,,1148.008,3.008,114.8008,0.3008
2/4/15 12:15,504900.001,741.822,20.071,1.047,23706.902,,1148.178,3.178,114.8178,0.3178
2/4/15 12:30,505800.001,742.276,20.073,1.047,23695.324,,1147.724,2.724,114.7724,0.2724
2/4/15 12:45,506700.001,742.606,20.081,1.046,23703.209,,1147.394,2.394,114.7394,0.2394
2/4/15 13:00,507600.001,742.802,20.126,1.046,23686.768,,1147.198,2.198,114.7198,0.2198
2/4/15 13:15,508500.001,743.071,20.131,1.046,23698.443,,1146.929,1.929,114.6929,0.1929
2/4/15 13:30,509400.001,743.191,20.177,1.045,23688.822,,1146.809,1.809,114.6809,0.1809
2/4/15 13:45,510300.001,743.474,20.166,1.045,23698.148,,1146.526,1.526,114.6526,0.1526
2/4/15 14:00,511200.001,743.398,20.138,1.045,23699.904,,1146.602,1.602,114.6602,0.1602
2/4/15 14:15,512100.001,743.73,20.218,1.045,23701.885,,1146.27,1.27,114.627,0.127
2/4/15 14:30,513000.001,744.021,20.225,1.044,23711.816,,1145.979,0.979,114.5979,0.0979
2/4/15 14:45,513900.001,744.229,20.236,1.044,23702.988,,1145.771,0.771,114.5771,0.0771
2/4/15 15:00,514800.001,744.15,20.234,1.044,23691.76,,1145.85,0.85,114.585,0.085
2/4/15 15:15,515700.001,744.654,20.269,1.043,23700.809,,1145.346,0.346,114.5346,0.0346
2/4/15 15:30,516600.001,744.536,20.284,1.043,23701.783,,1145.464,0.464,114.5464,0.0464
2/4/15 15:45,517500.001,744.674,20.298,1.043,23702.943,,1145.326,0.326,114.5326,0.0326
2/4/15 16:00,518400.001,744.849,20.314,1.043,23704.889,,1145.151,0.151,114.5151,0.0151
2/4/15 16:15,519300.001,744.542,20.331,1.043,23702.521,,1145.458,0.458,114.5458,0.0458
2/4/15 16:30,520200.001,745.056,20.313,1.043,23718.936,,1144.944,-0.056,114.4944,-0.0056
2/4/15 16:45,521100.001,744.828,20.356,1.043,23716.848,,1145.172,0.172,114.5172,0.0172
2/4/15 17:00,522000.001,744.715,20.376,1.043,23706.98,,1145.285,0.285,114.5285,0.0285
2/4/15 17:15,522900.001,744.833,20.387,1.043,23717.479,,1145.167,0.167,114.5167,0.0167
2/4/15 17:30,523800.001,744.984,20.371,1.043,23707.523,,1145.016,0.016,114.5016,0.0016
2/4/15 17:45,524700.001,744.638,20.375,1.043,23718.203,,1145.362,0.362,114.5362,0.0362
2/4/15 18:00,525600.001,745.218,20.36,1.043,23726.662,,1144.782,-0.218,114.4782,-0.0218
2/4/15 18:15,526500.001,744.658,20.395,1.043,23719.729,,1145.342,0.342,114.5342,0.0342
2/4/15 18:30,527400.001,744.911,20.42,1.043,23715.111,,1145.089,0.089,114.5089,0.0089
2/4/15 18:45,528300.001,745.238,20.406,1.042,23717.09,,1144.762,-0.238,114.4762,-0.0238
2/4/15 19:00,529200.001,744.715,20.377,1.043,23718.277,,1145.285,0.285,114.5285,0.0285
2/4/15 19:15,530100.001,745.064,20.425,1.043,23724.707,,1144.936,-0.064,114.4936,-0.0064
2/4/15 19:30,531000.001,744.661,20.427,1.043,23721.105,,1145.339,0.339,114.5339,0.0339
2/4/15 19:45,531900.001,744.682,20.429,1.043,23716.426,,1145.318,0.318,114.5318,0.0318
2/4/15 20:00,532800.001,745.024,20.415,1.043,23719.684,,1144.976,-0.024,114.4976,-0.0024
2/4/15 20:15,533700.001,744.815,20.355,1.043,23725.129,,1145.185,0.185,114.5185,0.0185
2/4/15 20:30,534600.001,745.16,20.392,1.043,23716.902,,1144.84,-0.16,114.484,-0.016
2/4/15 20:45,535500.001,745.005,20.414,1.043,23709.24,,1144.995,-0.005,114.4995,-0.0005
2/4/15 21:00,536400.001,744.794,20.394,1.043,23721.246,,1145.206,0.206,114.5206,0.0206
2/4/15 21:15,537300.001,744.815,20.402,1.043,23721.506,,1145.185,0.185,114.5185,0.0185
2/4/15 21:30,538200.001,744.912,20.404,1.043,23711.367,,1145.088,0.088,114.5088,0.0088
2/4/15 21:45,539100.001,744.888,20.332,1.043,23720.764,,1145.112,0.112,114.5112,0.0112
2/4/15 22:00,540000.001,744.852,20.394,1.043,23711.367,,1145.148,0.148,114.5148,0.0148
2/4/15 22:15,540900.001,744.888,20.322,1.043,23733.271,,1145.112,0.112,114.5112,0.0112
2/4/15 22:30,541800.001,744.828,20.352,1.043,23724.971,,1145.172,0.172,114.5172,0.0172
2/4/15 22:45,542700.001,744.81,20.352,1.043,23716.561,,1145.19,0.19,114.519,0.019
2/4/15 23:00,543600.001,744.867,20.344,1.043,23738.406,,1145.133,0.133,114.5133,0.0133
2/4/15 23:15,544500.001,744.735,20.351,1.043,23729.068,,1145.265,0.265,114.5265,0.0265
2/4/15 23:30,545400.001,744.674,20.32,1.043,23720.029,,1145.326,0.326,114.5326,0.0326
2/4/15 23:45,546300.001,744.962,20.289,1.043,23719.955,,1145.038,0.038,114.5038,0.0038
2/5/15 0:00,547200.001,744.674,20.301,1.043,23726.252,,1145.326,0.326,114.5326,0.0326
